Running client with REP_PROB_PERCENT: 0
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 6942591 6942591 1] 135920354
[1 8888229 8888229 1] 136139071
[1 7370164 7370164 1] 136212162
[1 6371156 6371156 1] 136201072
[1 22218005 22218005 1] 137651684
[1 11614770 11614770 1] 138134614
[1 12981777 12981777 1] 138727597
[1 6247256 6247256 1] 138705914
[1 18348143 18348143 1] 139808192
[1 4445885 4445885 1] 139619014
[1 20223206 20223206 1] 140895998
[1 27679568 27679568 1] 142838928
[1 5723059 5723059 1] 142769488
[1 12262755 12262755 1] 143320310
[1 1154260 1154260 1] 142826071
[1 12828203 12828203 1] 143399454
[1 20401256 20401256 1] 144677998
[1 26902022 26902022 1] 146612414
[1 20390869 20390869 1] 147927681
[1 6235190 6235190 1] 147897526
[1 27949909 27949909 1] 149905532
[1 27210499 27210499 1] 151813432
[1 18518809 18518809 1] 152914017
[1 4686249 4686249 1] 152744371
[1 19290072 19290072 1] 153918867
[1 20321649 20321649 1] 155204624
[1 11999755 11999755 1] 155726923
[1 2251747 2251747 1] 155332991
[1 4319530 4319530 1] 155131544
[1 573794 573794 1] 154584522
[1 24549798 24549798 1] 156266765
[1 26086991 26086991 1] 158093767
[1 2713774 2713774 1] 157745134
[1 18012498 18012498 1] 158818237
[1 21294893 21294893 1] 160195868
[1 25519126 25519126 1] 161964479
[1 24613997 24613997 1] 163684939
[1 25209189 25209189 1] 165423078
[1 8703730 8703730 1] 165630426
[1 15032461 15032461 1] 166416982
[1 15740085 15740085 1] 167308288
[1 2026305 2026305 1] 166895192
[1 18388028 18388028 1] 168043970
[1 2266749 2266749 1] 167653635
[1 1308903 1308903 1] 167173679
[1 10697698 10697698 1] 167562212
[1 23571044 23571044 1] 169128742
[1 15132003 15132003 1] 169924646
[1 24806404 24806404 1] 171627091
[1 24887344 24887344 1] 173336666
[1 9908539 9908539 1] 173668308
[1 12895152 12895152 1] 174285515
[1 12282135 12282135 1] 174841603
[1 171693 171693 1] 174257194
[1 7739300 7739300 1] 174383188
[1 4210013 4210013 1] 174198030
[1 15590965 15590965 1] 175040442
[1 10636430 10636430 1] 175429386
[1 2576336 2576336 1] 175071133
[1 9202901 9202901 1] 175334624
[1 19407972 19407972 1] 176542136
[1 12260290 12260290 1] 177072943
[1 21717989 21717989 1] 178496671
[1 11585796 11585796 1] 178990097
[1 13053145 13053145 1] 179595818
[1 27658391 27658391 1] 181605318
