Running client with DIFFICULTY: 10
Difficulty: 1000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 930887 930887 1] 111386
[1 636916 636916 1] 74487
[1 238336 238336 1] 29485
[1 760493 760493 1] 88541
[1 641422 641422 1] 74561
[1 490028 490028 1] 58260
[1 520060 520060 1] 60117
[1 513927 513927 1] 71434
[1 383427 383427 1] 51981
[1 455737 455737 1] 52651
[1 595369 595369 1] 68893
[1 956430 956430 1] 109496
[1 21531 21531 1] 3170
[1 665124 665124 1] 76886
[1 703136 703136 1] 83857
[1 979803 979803 1] 112275
[1 723059 723059 1] 82999
[1 898168 898168 1] 106457
[1 18457 18457 1] 3315
[1 478043 478043 1] 58610
[1 377374 377374 1] 46283
[1 544920 544920 1] 63611
[1 898538 898538 1] 105546
[1 594325 594325 1] 70795
[1 664371 664371 1] 78185
[1 803527 803527 1] 93299
[1 268981 268981 1] 33120
[1 241874 241874 1] 30846
[1 999171 999171 1] 115760
[1 497282 497282 1] 60591
[1 420926 420926 1] 49852
[1 336328 336328 1] 39800
[1 126506 126506 1] 16527
[1 621730 621730 1] 71586
[1 925858 925858 1] 109890
[1 353896 353896 1] 41804
[1 100546 100546 1] 14556
[1 233368 233368 1] 28657
[1 990365 990365 1] 113678
[1 313751 313751 1] 37538
[1 426809 426809 1] 49767
[1 947179 947179 1] 109885
[1 393585 393585 1] 46927
[1 502652 502652 1] 58718
[1 612400 612400 1] 71387
[1 95061 95061 1] 12325
[1 993369 993369 1] 113790
[1 210013 210013 1] 26108
[1 698587 698587 1] 81029
[1 297540 297540 1] 34726
[1 480571 480571 1] 56138
[1 960379 960379 1] 110446
[1 66602 66602 1] 9616
[1 612903 612903 1] 70586
[1 570493 570493 1] 66249
[1 260757 260757 1] 30899
[1 560281 560281 1] 64546
[1 209442 209442 1] 27122
[1 429690 429690 1] 51984
[1 346620 346620 1] 42587
[1 744730 744730 1] 86371
[1 108118 108118 1] 14433
[1 905772 905772 1] 106266
[1 890676 890676 1] 110925
[1 698928 698928 1] 82174
[1 777857 777857 1] 93071
[1 872354 872354 1] 100181
[1 276966 276966 1] 34657
[1 964684 964684 1] 109831
[1 28625 28625 1] 5037
[1 332872 332872 1] 39466
[1 48830 48830 1] 7012
[1 530020 530020 1] 63638
[1 363369 363369 1] 42351
[1 486716 486716 1] 56042
[1 518150 518150 1] 62968
[1 700724 700724 1] 82204
[1 2246 2246 1] 415
[1 493452 493452 1] 57588
[1 243556 243556 1] 29800
[1 597489 597489 1] 71491
[1 888229 888229 1] 102290
[1 792351 792351 1] 91607
[1 441501 441501 1] 52046
[1 87765 87765 1] 11888
[1 324915 324915 1] 42355
[1 275857 275857 1] 33658
[1 346492 346492 1] 41916
[1 148366 148366 1] 20251
[1 281937 281937 1] 34841
[1 452552 452552 1] 53915
[1 899229 899229 1] 104483
[1 975408 975408 1] 113717
[1 276122 276122 1] 33319
[1 794396 794396 1] 96831
[1 661238 661238 1] 77277
[1 573794 573794 1] 66922
[1 894429 894429 1] 103731
[1 231012 231012 1] 29748
[1 639530 639530 1] 78505
[1 322405 322405 1] 38537
[1 255764 255764 1] 31269
[1 854539 854539 1] 99119
[1 436841 436841 1] 51633
[1 344819 344819 1] 41364
[1 670689 670689 1] 80556
[1 67918 67918 1] 9523
[1 466997 466997 1] 55660
[1 987744 987744 1] 113436
[1 512184 512184 1] 61480
[1 295500 295500 1] 36115
[1 206726 206726 1] 26446
[1 755591 755591 1] 87950
[1 268140 268140 1] 32992
[1 469787 469787 1] 55447
[1 338083 338083 1] 41443
[1 388465 388465 1] 45569
[1 939508 939508 1] 109066
[1 228805 228805 1] 28844
[1 278612 278612 1] 34708
[1 127829 127829 1] 16539
[1 887344 887344 1] 101555
[1 35569 35569 1] 4599
[1 755423 755423 1] 89053
[1 613811 613811 1] 71185
[1 321802 321802 1] 38238
[1 473731 473731 1] 55824
[1 811306 811306 1] 96329
[1 178737 178737 1] 22973
[1 248627 248627 1] 31015
[1 503466 503466 1] 59505
[1 473417 473417 1] 55970
[1 213259 213259 1] 28734
[1 167638 167638 1] 21266
[1 305625 305625 1] 46258
[1 544920 544920 1] 65777
[1 911900 911900 1] 106649
[1 145551 145551 1] 19160
[1 290072 290072 1] 34234
[1 487132 487132 1] 56940
[1 684931 684931 1] 80142
[1 845895 845895 1] 97799
[1 370164 370164 1] 43476
[1 387982 387982 1] 46574
[1 252997 252997 1] 30775
[1 713774 713774 1] 84280
[1 739669 739669 1] 85383
[1 681096 681096 1] 78378
[1 116467 116467 1] 15567
[1 911341 911341 1] 107117
[1 327685 327685 1] 38536
[1 855543 855543 1] 108907
[1 379108 379108 1] 47719
[1 219757 219757 1] 27840
[1 418419 418419 1] 49064
[1 89413 89413 1] 12743
[1 32173 32173 1] 5354
[1 262010 262010 1] 32732
[1 625211 625211 1] 75384
[1 467588 467588 1] 56403
[1 319302 319302 1] 37759
[1 667373 667373 1] 78431
[1 401256 401256 1] 48343
[1 44600 44600 1] 6356
[1 229905 229905 1] 28803
[1 939812 939812 1] 109842
[1 915668 915668 1] 105888
[1 346229 346229 1] 41952
[1 829151 829151 1] 97186
[1 996659 996659 1] 121677
[1 789225 789225 1] 92031
[1 867270 867270 1] 99866
[1 54082 54082 1] 7353
[1 740085 740085 1] 85848
[1 811973 811973 1] 94410
[1 73851 73851 1] 10355
[1 905386 905386 1] 104004
[1 739300 739300 1] 85098
[1 606043 606043 1] 70838
[1 340714 340714 1] 41893
[1 256191 256191 1] 31242
[1 942591 942591 1] 109271
[1 108582 108582 1] 15046
[1 499337 499337 1] 58003
[1 371156 371156 1] 45176
[1 218005 218005 1] 27757
[1 614770 614770 1] 73120
[1 981777 981777 1] 113363
[1 247256 247256 1] 29704
[1 348143 348143 1] 42238
[1 445885 445885 1] 52685
[1 223206 223206 1] 27674
[1 679568 679568 1] 79749
[1 690614 690614 1] 79969
[1 262755 262755 1] 32790
[1 154260 154260 1] 21859
[1 828203 828203 1] 95914
[1 723507 723507 1] 83151
[1 902022 902022 1] 103892
[1 390869 390869 1] 46390

Results: 100.00 59724

Standard Error: 732.04
Mean Waiting Time: 11685.1
Statistics for DIFFICULTIES: 1000000

----------------------------------------
Running client with DIFFICULTY: 30000000
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
Difficulty: 30000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 794664
[1 4636916 4636916 1] 720661
[1 4238336 4238336 1] 604371
[1 29760493 29760493 1] 3397833
[1 19641422 19641422 1] 5006441
[1 490028 490028 1] 4461402
[1 22520060 22520060 1] 6405095
[1 17513927 17513927 1] 7789397
[1 10383427 10383427 1] 8358890
[1 13455737 13455737 1] 9285586
[1 11595369 11595369 1] 9992483
[1 16956430 16956430 1] 11305001
[1 21021531 21021531 1] 13115396
[1 23665124 23665124 1] 15174095
[1 18703136 18703136 1] 16681716
[1 1979803 1979803 1] 16304911
[1 5723059 5723059 1] 16358780
[1 15898168 15898168 1] 17557511
[1 19018457 19018457 1] 19180408
[1 6478043 6478043 1] 19358862
[1 3377374 3377374 1] 19155471
[1 24544920 24544920 1] 21470137
[1 6898538 6898538 1] 21667107
[1 23594325 23594325 1] 23774445
[1 28664371 28664371 1] 26594799
[1 4803527 4803527 1] 26689770
[1 14268981 14268981 1] 27981333
[1 29241874 29241874 1] 31067389
[1 12999171 12999171 1] 32139109
[1 15497282 15497282 1] 33325872
[1 14420926 14420926 1] 34354848
[1 27336328 27336328 1] 36848895
[1 19126506 19126506 1] 38446195
[1 12621730 12621730 1] 39357873
[1 23925858 23925858 1] 41484089
[1 24353896 24353896 1] 43707244
[1 21100546 21100546 1] 45569996
[1 18233368 18233368 1] 47106677
[1 25990365 25990365 1] 49450383
[1 10313751 10313751 1] 50023818
[1 26426809 26426809 1] 52428139
[1 29947179 29947179 1] 55265736
[1 19393585 19393585 1] 56859202
[1 28502652 28502652 1] 59482060
[1 4612400 4612400 1] 59403079
[1 4095061 4095061 1] 59266378
[1 13993369 13993369 1] 60250501
[1 4210013 4210013 1] 60133969
[1 9698587 9698587 1] 60634935
[1 6297540 6297540 1] 60751050
[1 13480571 13480571 1] 61673472
[1 25960379 25960379 1] 64010539
[1 2066602 2066602 1] 63645871
[1 27612903 27612903 1] 66360274
[1 3570493 3570493 1] 66172251
[1 260757 260757 1] 65601456
[1 5560281 5560281 1] 65628863
[1 23209442 23209442 1] 67671613
[1 24429690 24429690 1] 69927698
[1 27346620 27346620 1] 72494707
[1 744730 744730 1] 71978041
[1 13108118 13108118 1] 72919946
[1 27905772 27905772 1] 75508101
[1 12890676 12890676 1] 76389141
[1 11698928 11698928 1] 77118515
[1 18777857 18777857 1] 78645176
[1 14872354 14872354 1] 79742562
[1 12276966 12276966 1] 80550478
[1 23964684 23964684 1] 82685156
[1 10028625 10028625 1] 83189344
[1 332872 332872 1] 82653667
[1 10048830 10048830 1] 83206356
[1 5530020 5530020 1] 83231696
[1 13363369 13363369 1] 84155088
[1 7486716 7486716 1] 84414349
[1 11518150 11518150 1] 85212553
[1 19700724 19700724 1] 87400911
[1 18002246 18002246 1] 89021663
[1 19493452 19493452 1] 91210994
[1 20243556 20243556 1] 92998925
[1 2597489 2597489 1] 92699002
[1 8888229 8888229 1] 93149502
[1 18792351 18792351 1] 94698023
[1 29441501 29441501 1] 97442706
[1 26087765 26087765 1] 99939097
[1 5324915 5324915 1] 99952370
[1 2275857 2275857 1] 99637676
[1 27346492 27346492 1] 103047637
[1 1148366 1148366 1] 102628447
[1 20281937 20281937 1] 104992687
[1 16452552 16452552 1] 106504009
[1 11899229 11899229 1] 107408171
[1 3975408 3975408 1] 107448144
[1 6276122 6276122 1] 107704928
[1 794396 794396 1] 107203606
[1 24661238 24661238 1] 109941846
[1 573794 573794 1] 109411303
[1 15894429 15894429 1] 110786088
[1 7231012 7231012 1] 111053030
[1 14639530 14639530 1] 112153314
[1 7322405 7322405 1] 112404523
[1 12255764 12255764 1] 113265605
[1 17854539 17854539 1] 114746722
[1 12436841 12436841 1] 115619558
[1 15344819 15344819 1] 116817773
[1 22670689 22670689 1] 118816535
[1 12067918 12067918 1] 119596465
[1 20466997 20466997 1] 121351544
[1 16987744 16987744 1] 122741774
[1 9512184 9512184 1] 123249829
[1 18295500 18295500 1] 124826219
[1 16206726 16206726 1] 126173745
[1 2755591 2755591 1] 125929666
[1 3268140 3268140 1] 125765436
[1 12469787 12469787 1] 126651986
[1 8338083 8338083 1] 127143069
[1 20388465 20388465 1] 129592414
[1 6939508 6939508 1] 130138098
[1 25228805 25228805 1] 132998861
[1 22278612 22278612 1] 135460064
[1 17127829 17127829 1] 137339067
[1 24887344 24887344 1] 139781521
[1 2035569 2035569 1] 139414426
[1 27755423 27755423 1] 142022955
[1 24613811 24613811 1] 144334237
[1 19321802 19321802 1] 145982523
[1 6473731 6473731 1] 146127693
[1 26811306 26811306 1] 148741542
[1 15178737 15178737 1] 149895909
[1 14248627 14248627 1] 151050447
[1 503466 503466 1] 150542170
[1 12473417 12473417 1] 151566356
[1 8213259 8213259 1] 151927515
[1 24167638 24167638 1] 154117050
[1 21305625 21305625 1] 155968487
[1 24544920 24544920 1] 158206408
[1 13911900 13911900 1] 159218577
[1 20145551 20145551 1] 160952796
[1 19290072 19290072 1] 162567536
[1 17487132 17487132 1] 163992768
[1 7684931 7684931 1] 164302199
[1 21845895 21845895 1] 166232903
[1 7370164 7370164 1] 166484631
[1 23387982 23387982 1] 168599953
[1 1252997 1252997 1] 168145963
[1 2713774 2713774 1] 167856509
[1 12739669 12739669 1] 168732141
[1 17681096 17681096 1] 170190544
[1 17116467 17116467 1] 171625768
[1 6911341 6911341 1] 171829442
[1 23327685 23327685 1] 173965216
[1 16855543 16855543 1] 175307551
[1 7379108 7379108 1] 175552895
[1 18219757 18219757 1] 177130779
[1 7418419 7418419 1] 177407651
[1 23089413 23089413 1] 179497152
[1 25032173 25032173 1] 181816105
[1 29262010 29262010 1] 184620710
[1 28625211 28625211 1] 187339585
[1 7467588 7467588 1] 187604345
[1 25319302 25319302 1] 189946058
[1 26667373 26667373 1] 192434752
[1 20401256 20401256 1] 194197864
[1 24044600 24044600 1] 196410340
[1 21229905 21229905 1] 198291826
[1 15939812 15939812 1] 199574554
[1 16915668 16915668 1] 200938660
[1 29346229 29346229 1] 203727194
[1 4829151 4829151 1] 203682856
[1 15996659 15996659 1] 204929352
[1 5789225 5789225 1] 204999369
[1 9867270 9867270 1] 205551216
[1 19054082 19054082 1] 207524958
[1 15740085 15740085 1] 208798202
[1 26811973 26811973 1] 211306432
[1 73851 73851 1] 210714766
[1 15905386 15905386 1] 211943092
[1 7739300 7739300 1] 212237324
[1 23606043 23606043 1] 214403976
[1 26340714 26340714 1] 216835627
[1 15256191 15256191 1] 218007791
[1 6942591 6942591 1] 218376940
[1 10108582 10108582 1] 218965293
[1 21499337 21499337 1] 220882479
[1 6371156 6371156 1] 221020665
[1 22218005 22218005 1] 223004598
[1 11614770 11614770 1] 223745035
[1 12981777 12981777 1] 224651516
[1 6247256 6247256 1] 224774586
[1 18348143 18348143 1] 226311109
[1 4445885 4445885 1] 226236147
[1 20223206 20223206 1] 227986465
[1 27679568 27679568 1] 230593014
[1 21690614 21690614 1] 232518080
[1 12262755 12262755 1] 233357634
[1 1154260 1154260 1] 232892251
[1 12828203 12828203 1] 233789440
[1 24723507 24723507 1] 236058976
[1 26902022 26902022 1] 238584798
[1 20390869 20390869 1] 240371950

Results: 100.00 117308120

Standard Error: 1.29882e+06
Mean Waiting Time: 1.67683e+07
Statistics for DIFFICULTIES: 30000000

----------------------------------------
